run_no,best_fitness,genotype_hash,timestamp
9,3068.9766,0*0*0*0*1*1*0*2*1*1*0*1*1*0*1*0*1*1*1*1,65
9,3068.9373,0*0*0*0*1*1*0*2*1*1*0*1*1*0*1*0*1*1*1*1,70
9,3068.826,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,75
9,3068.3123,0*0*0*0*1*1*0*2*1*1*0*1*1*0*1*0*1*1*1*1,80
9,3067.9182,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,85
9,3067.4253,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,90
9,3066.9487,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,95
9,3066.8608,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,100
9,3066.7935,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,105
9,3066.7334,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,110
9,3066.694,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,115
9,3066.6428,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,120
9,3066.6055,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,125
9,3065.277,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,130
9,3065.0276,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,135
9,3064.6252,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,145
9,3064.1226,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,150
9,3063.7905,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,155
9,3063.7195,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,160
9,3063.611,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,165
9,3063.567,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,170
9,3063.5637,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,175
9,3063.5125,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,180
9,3063.3792,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,190
9,3063.3513,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,195
9,3063.1064,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,200
9,3063.0215,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,205
9,3062.9558,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,210
9,3062.8462,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,215
9,3062.8445,0*0*0*0*1*1*0*1*1*1*0*1*1*0*1*0*1*1*1*1,220
10,3211.17,0*0*0*0*0*1*1*1*0*2*0*1*1*1*1*1*1*1*1*0,0
10,3172.6738,0*0*0*0*0*1*1*1*0*2*0*1*1*1*1*1*1*1*1*0,5
10,3152.7947,0*0*0*0*0*1*1*1*0*2*0*1*1*1*1*1*1*1*1*0,10
10,3148.603,0*0*0*0*0*1*1*1*0*2*0*1*1*1*1*1*1*1*1*0,15
10,3133.747,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*1,20
10,3119.5938,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*0,25
10,3094.089,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*1,30
10,3068.9517,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*1,40
10,3057.9475,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*0,45
10,3032.5576,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*0,50
10,3032.1665,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*0,55
10,3023.1292,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,60
10,3018.3853,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,65
10,3011.8174,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,70
10,3011.1636,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,75
10,3010.3782,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,85
10,3010.1807,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,90
10,3005.8677,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*0,95
10,3004.9426,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*0,100
10,3004.7441,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*0,105
10,3002.4438,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*0,110
10,3001.5605,1*1*0*0*0*1*1*1*0*1*0*1*1*0*1*0*1*1*1*0,115
10,3000.0059,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,120
10,2999.602,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,125
10,2999.4443,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,130
10,2999.2441,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,135
10,2999.1543,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,140
10,2999.0344,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,145
10,2999.0107,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,150
10,2998.9822,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,155
10,2998.728,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,160
10,2998.1438,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,165
10,2997.872,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,170
10,2997.2668,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,175
10,2997.0708,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,180
10,2996.9065,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,195
10,2996.7542,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*1,200
10,2996.682,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*0,205
10,2996.3882,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*1,210
10,2996.3726,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*1,215
10,2996.3132,1*1*0*0*0*1*2*1*0*1*0*1*1*0*1*0*1*1*1*1,220
11,3091.0679,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,0
11,3032.7734,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,5
11,3013.697,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,10
11,3007.8079,0*1*0*0*1*1*1*0*0*1*1*0*1*0*1*0*1*0*1*0,15
11,2985.4128,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,20
11,2979.1917,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,25
11,2972.4443,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,30
11,2970.8462,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,35
11,2968.9636,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,40
11,2967.1687,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,45
11,2958.4858,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,50
11,2954.6978,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,55
11,2953.2773,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,60
11,2951.418,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,65
11,2951.1353,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,70
11,2950.5662,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,75
11,2950.0896,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,80
11,2949.944,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,85
11,2949.8254,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,90
11,2949.2896,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,95
11,2948.9568,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,100
11,2948.821,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,105
11,2948.7688,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,110
11,2947.4912,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,115
11,2946.5972,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,120
11,2944.7126,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,125
11,2944.382,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,130
11,2944.2686,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,135
11,2944.2085,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,145
11,2944.0337,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,150
11,2943.9036,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,155
11,2943.8635,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,160
11,2943.2234,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,165
11,2943.1533,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,170
11,2942.341,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,175
11,2941.8997,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,180
11,2941.3076,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,185
11,2941.0881,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,190
11,2940.7432,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,195
11,2940.4275,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,200
11,2939.766,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,205
11,2939.3425,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,210
11,2938.941,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,215
11,2938.705,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,220
11,2938.2349,0*1*0*0*1*1*1*0*0*1*0*0*1*0*1*0*1*0*1*0,225
