run_no,best_fitness,genotype_hash,genotype,timestamp
3,2600.0732,8f386d021c89be9f37ed6a2868e32a9111c8277cb2cf77f5f0d88385ac6e3bff,"[ 49.17762     7.4378166 -32.790924    4.924096   70.64392    44.985893
  29.441727   12.652153   16.769396  -56.344456   47.677185  -65.51263
  71.2648    -17.992088  -45.418636   26.016579    9.914712  -56.92519
  60.03433   -40.29548  ]",115
3,2600.0625,507ca2080fadb308f292d77c4ba5a2d99f2178637149b08d7f32f0fa53262699,"[ 49.17762     7.4378166 -32.790924    4.924096   70.64392    44.985893
  29.441727   12.652153   16.769396  -56.344456   47.677185  -65.51263
  71.133995  -17.992088  -45.567905   26.016579    9.914712  -56.99091
  60.03433   -40.29548  ]",120
3,2600.0579,760a9b2270f4dbc087e4872ffef47eddd27b8e4735d1f90d4f062410f47665c0,"[ 49.17762     7.4378166 -32.790924    4.924096   70.64392    44.985893
  29.441727   12.652153   16.769396  -56.344456   47.677185  -65.43069
  71.2648    -17.992088  -45.567905   26.016579    9.914712  -56.99091
  60.03433   -40.29548  ]",125
3,2600.0542,bddc5dd1ed771b30547f2ebdf8f8da50a2db6229a819f081dd5a342f5389df5c,"[ 49.17762     7.4378166 -32.790924    4.924096   70.64392    44.985893
  29.441727   12.652153   16.769396  -56.344456   47.677185  -65.43069
  71.22374   -17.992088  -45.567905   26.016579    9.914712  -56.99091
  60.03433   -40.29548  ]",130
3,2600.0525,6011f731deebd0f9e54f2099a318950498a5d6c8e35363c13b218bc7f382289d,"[ 49.17762     7.4378166 -32.790924    4.924096   70.64392    44.985893
  29.441727   12.652153   16.769396  -56.344456   47.677185  -65.43069
  71.22374   -17.992088  -45.567905   26.016579    9.914712  -56.99091
  60.137146  -40.29548  ]",135
3,2600.0518,09ce0f60bb4fb69102df7c743e0bd778221e6c0e5e80793ff31170fabf09d023,"[ 49.17762     7.4378166 -32.790924    4.924096   70.64392    44.985893
  29.441727   12.652153   16.769396  -56.344456   47.677185  -65.43069
  71.2007    -17.992088  -45.567905   26.016579    9.914712  -56.99091
  60.137146  -40.29548  ]",140
3,2600.0515,7dbd3e6a3d5a98a075e1e3efd814375280929bfc7d64dc86b85bae8eb2b77a2f,"[ 49.17762     7.4378166 -32.790924    4.924096   70.64392    44.985893
  29.441727   12.652153   16.769396  -56.344456   47.677185  -65.43069
  71.2007    -17.992088  -45.567905   26.016579    9.914712  -56.99452
  60.137146  -40.29548  ]",145
3,2600.0405,853874b44df01f4cb79fa0b7e22c23074d0fa92f110e779b7b68c4527a13f264,"[ 49.17762     7.4378166 -32.790924    4.924096   70.64392    44.985893
  29.441727   12.652153   16.769396  -56.344456   47.677185  -65.43069
  71.2007    -17.992088  -45.567905   26.016579    9.834918  -56.99091
  60.137146  -40.29548  ]",150
4,2630.0215,2e6ce6519df9d9fb39d85e4886e16cba23a413dfdce38d1a76664fb1371fd8a6,"[ 77.03951     5.36899   -56.847862   21.943146   85.60877    53.119286
  30.2048     30.608864   34.06739   -45.28039    78.217705  -59.629055
  93.73697   -36.752804  -57.157257   20.992735    7.6581903 -72.93057
  68.84596   -59.410103 ]",0
4,2620.109,62dea96c4e6690658ab01358f5c9bbfbcae9ce5a78c24ed97002c559d4df1421,"[ 60.884224    -3.9006424  -47.400616     4.8941536   85.66992
  50.238693    27.82847     15.100815    31.725403   -53.403423
  60.568573   -68.50933     82.25549     -0.14075886 -57.879574
  20.419262    21.14633    -66.00874     59.386158   -53.224247  ]",5
4,2609.5657,a5d63c20272f8607137702a138b31c1a6ea821d90bc1bd21d8e2b1409d4ac580,"[ 46.77329     5.136568  -36.635292    4.7557745  70.42685    46.638508
  28.52967    14.828039   23.047606  -57.23634    53.433685  -64.61921
  78.61883    -7.491173  -47.184265   20.419262   20.099092  -63.76256
  52.82306   -43.13164  ]",10
4,2604.4924,fd79580e9b3ca63c14f675a15a4bacccdec8f82219433bec0fdf5863ad092a78,"[ 48.932915   9.115349 -35.00289    5.400755  70.42685   45.42833
  29.183525  14.828039  23.047606 -58.21823   50.20087  -64.61921
  76.27933  -21.3758   -47.184265  24.296545  12.596836 -56.717556
  58.721916 -41.76977 ]",15
4,2602.2156,fdccf33f007a0e8b5089f0e08f9d9b170099f4a7764f5ee46c11bdb04ca5a442,"[ 48.932915   9.115349 -35.00289    5.400755  70.833145  45.42833
  29.392962  14.828039  16.808002 -57.418293  47.39043  -65.05743
  68.20242  -17.989624 -47.184265  25.440437  12.596836 -56.717556
  59.83506  -41.76977 ]",20
4,2601.4626,b368965d89914ec98357e152616ac44df32b6cacfd0d69c8f76ec4f8a43b3bd8,"[ 49.41527    7.639519 -35.00289    5.400755  70.42685   45.42833
  29.183525  13.277809  16.428682 -55.37307   48.440056 -64.7728
  70.760445 -17.89862  -45.241405  25.821993  12.596836 -56.717556
  58.721916 -40.67861 ]",25
4,2601.0125,2510f224c7b76850d3c77da03af6ad5cdccf95665e6ad7ba0aac5544a3820d56,"[ 49.41527    7.639519 -35.00289    5.400755  70.42685   45.42833
  29.183525  13.208795  16.52427  -55.37307   48.440056 -64.7728
  70.760445 -17.89862  -45.241405  25.821993  10.277109 -56.717556
  61.160503 -40.67861 ]",30
4,2600.4104,2b2da0baad611441d23a741fa8d549a5f6be8ec822e739a48cecf2a844c072e5,"[ 49.179512    6.9736    -33.29637     5.400755   70.833145   45.42833
  29.392962   13.208795   16.808002  -56.26525    47.588615  -65.36707
  71.11195   -17.989624  -45.373753   25.821993    9.5140085 -56.717556
  59.83506   -40.67861  ]",35
4,2600.3735,35c1ac28dea7a7b5afc4ab42c7f03b1b4520112a4fa3f6bd41a6e4cecfe6dfbd,"[ 49.179512    6.9736    -33.29637     5.400755   70.833145   45.42833
  29.392962   12.559111   16.808002  -56.26525    47.588615  -65.36707
  71.11195   -17.989624  -45.373753   25.821993    9.5140085 -56.717556
  59.83506   -40.67861  ]",40
4,2600.3203,75837923a5d5dcd6586fb833efb5687974e804f62bdbc8a41ee23a565d50a8c7,"[ 49.179512   7.545334 -33.29637    5.400755  70.833145  45.42833
  29.392962  12.559111  16.808002 -56.26525   47.588615 -65.418976
  71.11195  -17.989624 -45.373753  25.821993   9.768985 -57.25754
  59.83506  -40.67861 ]",45
4,2600.2874,6e648d828d223591c7ed9c71db5b0eb4e6dd4a745a2d49a1563a72b14afeefc4,"[ 49.179512    6.9736    -32.961433    4.9398017  70.833145   44.835842
  29.392962   12.599905   16.808002  -56.26525    47.588615  -65.36707
  71.11195   -17.989624  -45.373753   25.821993    9.5140085 -56.717556
  59.83506   -40.67861  ]",50
4,2600.1873,844d10a4c0c0dfc47fe3a6978c780215f8b2f87bd1c3e18315798eb477603f7e,"[ 49.179512    7.545334  -32.961433    4.9398017  70.833145   44.835842
  29.392962   12.599905   16.808002  -56.26525    47.588615  -65.418976
  71.11195   -17.989624  -45.373753   25.821993    9.768985  -57.25754
  59.83506   -40.471466 ]",55
4,2600.1619,82986e6cb3c571536d8bb1d3e8f46fba4b48661dbe968086fda683407501ada8,"[ 49.179512    7.545334  -32.961433    4.9398017  70.833145   44.835842
  29.392962   12.599905   16.808002  -56.26525    47.588615  -65.36707
  71.11195   -17.989624  -45.373753   25.821993    9.768985  -57.25754
  60.08038   -40.25549  ]",60
4,2600.126,f0cc2b5a7c4db6c6378e69e7f061ddfeb195430399a16bb9f6e0fca5fdedb201,"[ 49.179512    7.545334  -32.693783    4.9398017  70.58387    44.835842
  29.392962   12.599905   16.808002  -56.26525    47.588615  -65.418976
  71.11195   -17.989624  -45.373753   25.821993    9.768985  -56.915104
  60.08038   -40.25549  ]",65
4,2600.124,0c612bdb0968e77a20cc0786752465e86b129cf5baad804977f8c03d2b2e08e7,"[ 49.179512    7.545334  -32.693783    4.9398017  70.58387    44.980343
  29.392962   12.599905   16.808002  -56.26525    47.588615  -65.418976
  71.11195   -17.989624  -45.373753   25.821993    9.768985  -56.915104
  60.08038   -40.471466 ]",70
4,2600.1118,3621cffee93823a4846821d5d2dd8c0e75edb6d828aa3a32b482fa9f106abd01,"[ 49.179512    7.545334  -32.693783    4.9398017  70.58387    44.980343
  29.392962   12.599905   16.808002  -56.26525    47.588615  -65.418976
  71.11195   -17.989624  -45.373753   26.165676    9.768985  -56.915104
  60.08038   -40.25549  ]",75
4,2600.1052,bcdc99c5bea8a3b1c2c24056354066a328c3604bf1335bb3f5e6f309e7d2ef8c,"[ 49.179512    7.545334  -32.693783    4.9398017  70.58387    44.980343
  29.392962   12.599905   16.808002  -56.26525    47.588615  -65.418976
  71.11195   -17.989624  -45.373753   25.821993    9.768985  -57.065247
  60.08038   -40.25549  ]",80
4,2600.1006,029dcda61691e3904e1d42e9291667ab8828157af7282313e53b4f0de86fed7b,"[ 49.179512    7.545334  -32.693783    4.9398017  70.58387    44.980343
  29.392962   12.706133   16.808002  -56.45305    47.588615  -65.418976
  71.11195   -17.989624  -45.373753   26.165676    9.812791  -57.065247
  60.08038   -40.25549  ]",85
4,2600.0981,386e400073e8ae979ab4a038cf43f280c3c82f612d6c5799583ca787c6b4de88,"[ 49.179512    7.545334  -32.693783    4.9398017  70.58387    44.980343
  29.392962   12.706133   16.808002  -56.26525    47.588615  -65.418976
  71.234856  -17.989624  -45.38029    26.165676    9.812791  -57.065247
  60.08038   -40.25549  ]",90
4,2600.0947,1ff3eb5d2b127d4de1a9febaa851b90457c8b1876deb6681b343042f6d5ea2f4,"[ 49.179512    7.3997383 -32.693783    4.9398017  70.58387    44.980343
  29.392962   12.706133   16.808002  -56.45305    47.588615  -65.418976
  71.11195   -17.989624  -45.38029    26.165676    9.812791  -57.065247
  60.08038   -40.25549  ]",95
4,2600.0906,b16efd6fdddd7c6863f3842ef5418a3cfec8bb00ae9ee6d25d418fcbe9727b55,"[ 49.179512    7.3997383 -32.693783    4.9398017  70.63258    44.980343
  29.392962   12.706133   16.808002  -56.45305    47.588615  -65.418976
  71.234856  -17.989624  -45.38029    26.165676    9.812791  -57.065247
  60.08038   -40.25549  ]",100
4,2600.089,babbff3e54fb0c41b72de2b13a84f4ebac2201d3d31834c2cd2a7b31b345e6f9,"[ 49.179512    7.3997383 -32.693783    4.9398017  70.63258    44.980343
  29.392962   12.706133   16.808002  -56.433926   47.588615  -65.418976
  71.234856  -17.989624  -45.38029    26.165676    9.812791  -57.065247
  60.08038   -40.25549  ]",105
4,2600.077,b98f003eb1acdd3ca2273a0e5e4fe2d467e5b996165df16a17fbe4962fcb0aee,"[ 49.179512    7.3997383 -32.785362    4.9398017  70.63258    44.980343
  29.410719   12.706133   16.808002  -56.394238   47.588615  -65.418976
  71.234856  -17.989624  -45.43183    26.165676    9.812791  -57.065247
  60.08038   -40.25549  ]",110
4,2600.0603,574d3e66dbe9c64dc980df764eeef74fdf18ed326b90143c785771c33ae3a133,"[ 49.179512    7.3997383 -32.785362    4.9398017  70.63258    44.980343
  29.410719   12.706133   16.808002  -56.394238   47.588615  -65.418976
  71.234856  -17.989624  -45.43183    25.928509    9.812791  -57.065247
  60.08038   -40.25549  ]",115
4,2600.055,218675cf746e0ac4a84c7aa689c9758ea52bbd4f69983982bb2ab76b3e4638dd,"[ 49.179512    7.3997383 -32.785362    4.9398017  70.63258    44.980343
  29.410719   12.706133   16.808002  -56.394238   47.62445   -65.418976
  71.234856  -17.989624  -45.43183    25.928509    9.812791  -57.065247
  60.08038   -40.25549  ]",125
4,2600.0542,d487931266d101e3cb5cc3b3d1cacc483e64a317528b04dbf510fe725bd15005,"[ 49.179512    7.3997383 -32.785362    4.9398017  70.63258    44.980343
  29.410719   12.706133   16.808002  -56.394238   47.62445   -65.418976
  71.234856  -17.971973  -45.43183    25.928509    9.812791  -57.065247
  60.08038   -40.25549  ]",130
4,2600.0518,a16e656b33356aee66057bbd99112334fc42157931799d56896a8496c28a7dd4,"[ 49.179512    7.3997383 -32.785362    4.9398017  70.63258    44.980343
  29.410719   12.706133   16.808002  -56.394238   47.62445   -65.418976
  71.234856  -17.971973  -45.43183    25.932632    9.812791  -57.065247
  60.08038   -40.308685 ]",135
4,2600.0464,2fb2290a2bf336813acefa949523acbfdb9d8c853587cd296fdf8568bcd76be3,"[ 49.179512    7.3997383 -32.785362    4.9398017  70.63258    44.980343
  29.462383   12.706133   16.808002  -56.394238   47.62445   -65.418976
  71.234856  -17.971973  -45.475025   25.932632    9.812791  -57.065247
  60.08038   -40.308685 ]",140
5,2630.997,f2c4775f84955d16ce9bbb63c466ee0238d4c3cac8ffbe2a993338f325e3fdd5,"[ 50.382946 -14.504191 -36.39656   -3.832652  68.477486  48.540913
  19.94609   19.21917   15.51101  -60.11797   69.332756 -66.21059
  96.853264  -8.470501 -66.37839   12.14267   13.442661 -74.60126
  48.51556  -62.237026]",0
5,2609.485,99b76f318bc83a2d4990b9cebafbbccab230ab53a5eccaac9e3b37e843bfb506,"[ 46.85836      5.547205   -37.53741     -0.96344626  75.10772
  47.04662     31.801535    12.826713    24.676754   -58.294052
  47.2873     -74.658325    77.1816     -16.182142   -47.007614
  27.131433    12.388614   -57.970734    58.661476   -49.155823  ]",5
5,2603.34,fcbe9a1ed089c9eb4367e444104c4363ec048e10dd04c38682ab143e6f569833,"[ 47.741795    8.599706  -32.5204      7.6810336  70.00072    47.04662
  28.164982   13.266416   17.156712  -56.942074   48.87347   -64.948364
  72.25096   -13.131535  -44.047894   26.098045   13.585765  -57.970734
  60.436214  -39.748775 ]",10
5,2601.165,22c768bffa9d68e7a5246be7fc96030ffc0e2c82f7e7ded8903bcc7e95cd8011,"[ 48.260643   6.948536 -32.5204     5.14496   70.00072   47.04662
  29.974361  12.694576  17.156712 -55.967247  48.87347  -64.948364
  70.69578  -17.402397 -44.047894  26.098045  10.186654 -57.970734
  60.436214 -39.748775]",15
5,2600.8403,657606c62211ed5a44f8bf12bce2d8775ca6206ced270e6b67bb4979bdbc9d29,"[ 48.260643   6.948536 -32.5204     5.14496   70.00072   44.949825
  29.974361  12.694576  17.156712 -55.967247  47.92643  -64.948364
  70.69578  -17.402397 -44.047894  26.098045  10.186654 -57.970734
  60.436214 -39.748775]",20
5,2600.561,93a6dba76bdb6010e99b7282da2fcf42a83aff084be28dfed3f525cb1c91998f,"[ 48.948757   7.351947 -32.5204     5.14496   70.74029   46.039207
  29.974361  12.694576  17.156712 -55.967247  47.563656 -64.948364
  70.69578  -17.66682  -45.616127  26.098045  10.186654 -57.30023
  60.436214 -39.748775]",25
5,2600.4468,466a2d3be9206256c8c6ddad77917b4a2023eae8757155c4b8bf8b644b84dfeb,"[ 48.948757   7.351947 -32.5204     5.14496   70.74029   44.949825
  29.974361  12.694576  17.156712 -55.967247  47.563656 -64.948364
  70.69578  -17.66682  -45.616127  26.098045  10.186654 -57.10235
  60.436214 -39.748775]",30
5,2600.3977,a1a837c9ba6b37e8aeb59c697b09bf5d4d50796b0483291a0c35a7de2bec9340,"[ 48.948757   7.351947 -32.5204     5.14496   70.74029   44.949825
  29.974361  12.694576  17.156712 -56.463406  47.563656 -65.39619
  70.69578  -17.66682  -45.55092   26.098045  10.186654 -57.10235
  60.436214 -39.748775]",35
5,2600.3738,c37071250892676a429771bd05be1a324a8990bbef8aaddaba1350af1c6d3763,"[ 48.948757    7.351947  -32.5204      5.14496    70.74029    44.949825
  29.974361   12.694576   17.156712  -56.32575    47.563656  -65.39619
  70.69578   -17.66682   -45.55092    26.098045   10.1195135 -57.10235
  60.436214  -39.876812 ]",40
5,2600.3184,55894cc96b195c3cf7537464f14871ddb57ea11f4f485a22b8f8bb6d96fefdd7,"[ 48.948757   7.351947 -32.5204     5.14496   70.74029   44.949825
  29.974361  12.694576  16.673841 -56.32575   47.563656 -65.39619
  70.96796  -17.66682  -45.55092   26.098045  10.08429  -57.10235
  60.436214 -39.876812]",45
5,2600.2795,ea4e10c4050e27ac07c5cad7acc37591279dd4b55d6d1906ea4774306655ef76,"[ 48.948757   7.351947 -32.5204     5.14496   70.67249   44.949825
  29.202257  12.694576  16.673841 -56.32575   47.563656 -65.39619
  70.96796  -17.66682  -45.55092   26.098045  10.08429  -57.10235
  60.436214 -39.876812]",50
5,2600.2158,5735581bdf8666baf938c9c886ea0fe673a859de0f5cf531f0aac4808a8051b1,"[ 48.948757   7.351947 -32.5204     5.14496   70.67249   44.949825
  29.202257  12.694576  16.673841 -56.32575   47.563656 -65.39619
  71.143196 -17.66682  -45.55092   26.098045  10.08429  -57.10235
  60.19276  -40.47513 ]",55
5,2600.1724,299c392d189bb9942c5539ae5e79cb67d2b20b3ddd3a5e3bc6fff753e4c66525,"[ 48.948757   7.351947 -32.5204     5.14496   70.67249   44.949825
  29.414566  12.694576  16.673841 -56.32575   47.563656 -65.39619
  71.143196 -18.01297  -45.55092   26.098045  10.08429  -57.10235
  60.19276  -40.236473]",60
5,2600.1418,aefc9bcc4b9a5cbd6c2f191cc1c819927d218ef7d478f19475bed748dc7663e2,"[ 49.32123    7.351947 -32.5204     5.14496   70.67249   44.949825
  29.414566  12.694576  16.673841 -56.32575   47.563656 -65.39619
  71.143196 -18.01297  -45.55092   25.906801   9.684621 -57.10235
  60.19276  -40.236473]",65
5,2600.1409,b8eef55ebc81649005110428539e07db22fc177fdcf156757055dc4288c526fe,"[ 49.32123    7.351947 -32.5204     5.14496   70.67249   44.986732
  29.414566  12.694576  16.673841 -56.32575   47.563656 -65.39619
  71.143196 -18.01297  -45.55092   26.098045   9.684621 -57.08703
  60.19276  -40.236473]",70
5,2600.1284,673720e16e72e463098530933990274db514e79d5015a5fd7416edfa36ece2c9,"[ 49.32123    7.351947 -32.601097   5.14496   70.67249   44.986732
  29.414566  12.694576  16.673841 -56.32575   47.563656 -65.39619
  71.14483  -18.01297  -45.55092   26.098045   9.684621 -57.08703
  60.19276  -40.236473]",75
5,2600.1077,820c7b962f336e93a7b0963e9f6dbf5a0b26e98685c111d6e41ee6b599a81b9b,"[ 49.295208    7.351947  -32.601097    4.9487076  70.67249    44.986732
  29.414566   12.694576   16.673841  -56.32575    47.563656  -65.39619
  71.143196  -18.01297   -45.55092    25.955727    9.684621  -57.08703
  60.19276   -40.291836 ]",80
5,2600.1025,715a0aeb035f6f6897e45d6b3ea67d9cc212c252553c9141d20386d7648f0406,"[ 49.295208    7.351947  -32.601097    4.9487076  70.67249    44.986732
  29.414566   12.694576   16.824726  -56.32575    47.563656  -65.39619
  71.143196  -18.01297   -45.55092    25.955727    9.88852   -57.08703
  60.19276   -40.291836 ]",85
5,2600.0886,6597a3cb30e40c5edb8e05ef7c2bbfc82e13aab7ddc399fc95a1871e54081451,"[ 49.295208    7.351947  -32.69192     4.9487076  70.67249    44.986732
  29.414566   12.694576   16.673841  -56.32575    47.78852   -65.39619
  71.143196  -18.01297   -45.55092    25.955727    9.684621  -57.08703
  60.04648   -40.291836 ]",90
5,2600.0798,f0f66dd821725eb9a6d8d47f70fc8d17c3b309f4877c69d513504feeac0a5345,"[ 49.295208    7.351947  -32.69192     4.9487076  70.67249    44.986732
  29.414566   12.694576   16.673841  -56.32575    47.78852   -65.39619
  71.143196  -18.01297   -45.55092    25.955727    9.788196  -57.08703
  60.04648   -40.291836 ]",95
5,2600.0715,9ab2d73611571dd540c328e357610f12c81ba9fdef6215b0fad70c71207ba2e9,"[ 49.226704    7.351947  -32.69192     4.9487076  70.67249    44.986732
  29.414566   12.694576   16.824726  -56.32575    47.78852   -65.39619
  71.143196  -18.01297   -45.55092    25.955727    9.788196  -57.08703
  60.04648   -40.291836 ]",100
5,2600.0671,2d7e8f4dfbb40b3e06ccbf08888d2dd26185be8dc14d283d7bae10d1afc04f00,"[ 49.226704    7.351947  -32.69192     4.9487076  70.67249    44.986732
  29.414566   12.694576   16.824726  -56.32575    47.627796  -65.39619
  71.143196  -18.01297   -45.55092    25.955727    9.788196  -57.051857
  60.04648   -40.291836 ]",105
5,2600.0637,e813a6e1440701b5d9310df7476a59793047e80e0ab419cf96a74c8517eb8aae,"[ 49.226704    7.351947  -32.69192     4.9487076  70.67249    44.986732
  29.414566   12.694576   16.824726  -56.32575    47.695343  -65.39619
  71.143196  -18.01297   -45.55092    25.955727    9.788196  -57.051857
  60.04648   -40.291836 ]",110
5,2600.058,6f9a5e326b37d847241ed8871c16637acc4eeb36b11439b8a34a8c63de3bd26a,"[ 49.190136    7.3546705 -32.69192     4.9487076  70.62598    44.986732
  29.414566   12.694576   16.824726  -56.32575    47.695343  -65.39619
  71.143196  -18.01297   -45.55092    25.955727    9.788196  -57.051857
  60.094067  -40.291836 ]",115
5,2600.049,112f185267ea85a8f3903d911566ff11b3bb778e9773b7af21367b4b1576fb5f,"[ 49.190136    7.3896785 -32.783756    4.9487076  70.62598    44.986732
  29.414566   12.694576   16.824726  -56.32575    47.695343  -65.39619
  71.143196  -18.01297   -45.55092    25.955727    9.788196  -57.051857
  60.094067  -40.291836 ]",120
5,2600.0461,4d3b3f3ec09e419a0e802f8e7e246a2a3fd268cd0b240538fcb6f510e56f6ba3,"[ 49.190136    7.3896785 -32.772182    4.9487076  70.62598    44.986732
  29.414566   12.694576   16.689083  -56.32575    47.695343  -65.39619
  71.143196  -18.01297   -45.55092    26.001253    9.788196  -57.051857
  60.094067  -40.291836 ]",125
5,2600.0447,c132c33dd8071d1738cd24d82abecacfc22574d2f004b07fdd80789c6288ab9c,"[ 49.190136    7.3896785 -32.772182    4.9487076  70.62598    44.986732
  29.425707   12.694576   16.695026  -56.32575    47.695343  -65.39619
  71.143196  -18.01297   -45.55092    26.001253    9.788196  -57.051857
  60.094067  -40.291836 ]",130
5,2600.0432,16b1533e58ca118b2dbbe614ac4088f49eeaf38a92e078263d14109faa453f2f,"[ 49.190136    7.3896785 -32.772182    4.9487076  70.62598    44.986732
  29.446589   12.678056   16.695026  -56.32575    47.695343  -65.39619
  71.143196  -18.01297   -45.55092    26.001253    9.788196  -57.051857
  60.094067  -40.291836 ]",135
5,2600.0408,3870b382f2494db13ed7afa365dd29d6d8f88487b0cfb29e2596a5fc75e3937f,"[ 49.190136    7.3896785 -32.772182    4.9487076  70.62598    44.986732
  29.425707   12.694576   16.736664  -56.32575    47.695343  -65.39619
  71.143196  -18.01297   -45.55092    26.001253    9.788196  -57.051857
  60.094067  -40.291836 ]",140
5,2600.0366,f497bb9b30b1a09dd63a5ffc6a10a57b994ff1176c9ba8ef9c9dc157febaa7ca,"[ 49.190136    7.4230275 -32.772182    4.9487076  70.62598    44.986732
  29.446589   12.678056   16.736664  -56.32575    47.695343  -65.39619
  71.143196  -18.01297   -45.55092    26.001253    9.788196  -57.051857
  60.094067  -40.291836 ]",145
5,2600.0325,dae404d0890d17ad41cbb235d4687f1a7b931f63840e4fa9604c73fd4c3034e8,"[ 49.190136    7.4230275 -32.772182    4.9487076  70.62598    44.986732
  29.446589   12.678056   16.736664  -56.32575    47.695343  -65.39619
  71.195786  -18.01297   -45.55092    26.001253    9.788196  -57.051857
  60.094067  -40.291836 ]",150
1,2615.0652,38dde9205de47e7aac59657fd69d969d562db83fb5801455478858d91b079f1d,"[ 45.098583     0.95422286 -44.52757      7.3866034   75.61889
  48.0726      24.146502    21.609806    37.985916   -59.702305
  60.03929    -62.2357      87.42454    -22.304457   -53.034885
  16.039774     3.5550022  -58.54946     60.959473   -48.509098  ]",0
1,2614.2102,adfc3f56b323e7932f5bd32a71b112b0f2dfe46eb095e9da940368827e1f3616,"[ 44.786743     0.95422286 -42.97482      7.3866034   75.61889
  48.0726      24.146502    21.609806    34.35829    -58.004486
  60.03929    -62.2357      80.15737    -22.304457   -53.034885
  19.064478     3.5550022  -58.54946     60.959473   -48.509098  ]",5
1,2609.2263,53dcb19d97ec8d4b3cee4d45e50859c8a2b7355e3ea24ab7c8d50597d93887c1,"[ 45.33325     1.0596707 -31.779726    7.3866034  75.61889    48.0726
  28.017262   17.97404    27.58485   -57.816853   50.33229   -67.63466
  75.638176  -18.676123  -52.04708    20.065702    9.4848385 -59.108047
  57.922375  -44.396774 ]",10
1,2601.1545,7af2af84617093598de7041325e7e784d3bd74a53c2845fa34652f2d6f774742,"[ 49.502018    7.2701826 -32.55746     5.3232064  72.56015    44.916595
  29.43018    12.673266   17.961023  -55.923706   47.559303  -65.08775
  72.33027   -18.816076  -46.217113   24.350641    9.237437  -56.293858
  59.62328   -39.682743 ]",15
1,2600.9453,520bef2a42861ba6003f04054ea65374ee61f0e1ac23ddb9807f9537132c8bf8,"[ 49.502018    7.2701826 -32.55746     5.3232064  71.18605    44.916595
  29.43018    12.673266   17.961023  -55.923706   47.559303  -65.08775
  72.33027   -18.590927  -46.217113   24.350641    9.237437  -56.293858
  60.36805   -39.682743 ]",20
1,2600.6035,4cbc0a3453e0464d67ba160785e19acb4e10e6beffd4345de12fbb0ebb513e35,"[ 49.502018    7.2701826 -32.81623     5.3232064  69.56347    44.916595
  29.43018    12.673266   16.71743   -55.923706   47.559303  -65.08775
  71.02506   -17.624546  -46.217113   25.715403   10.29276   -56.293858
  59.62328   -40.309616 ]",25
1,2600.5154,9b250f486cb5ba3dfbc2df43ae361b5c2424b66f1be990062464b2e79f3de7f2,"[ 49.502018    7.2701826 -32.81623     5.3232064  71.18605    44.916595
  29.43018    12.673266   16.956594  -56.57799    47.559303  -65.08775
  71.22993   -18.287527  -46.217113   25.715403    9.237437  -56.293858
  59.62328   -40.309616 ]",30
1,2600.3647,aded2226851bf1a39963c7c617ab890634fba22d96f0a422cb5170dfba85cecc,"[ 49.502018    7.2701826 -32.81623     5.3232064  71.18605    44.916595
  29.43018    12.673266   16.67045   -56.57799    47.559303  -65.08775
  71.22993   -18.287527  -45.635235   25.715403   10.170546  -57.05999
  59.62328   -40.309616 ]",35
1,2600.2568,e82306ebf8fd907d1b385714ce3f033e242ab01974154e3187b1bf5bc42b08d0,"[ 49.502018    7.2701826 -32.81623     5.3232064  70.510475   44.916595
  29.43018    12.673266   16.67045   -56.57799    47.559303  -65.625496
  71.22993   -18.287527  -45.635235   26.021404   10.170546  -57.05999
  60.206966  -40.309616 ]",40
1,2600.2195,528cb3883ff496f62bed3828ab47bd340158b2e2524b2af7ace276e4ef5d0e4d,"[ 49.09844     7.2701826 -32.81623     5.3232064  70.72598    44.916595
  29.43018    12.673266   16.67045   -56.30726    47.559303  -65.500206
  71.22993   -18.287527  -45.375854   26.021404   10.170546  -57.05999
  60.206966  -40.309616 ]",45
1,2600.1833,c9e54f56a32efa0d87d8cbfe53b7ea9e9ace298c198ade6c77995d655510b533,"[ 49.09844     7.2701826 -32.81623     4.7636657  70.72598    44.916595
  29.43018    12.673266   16.67045   -56.30726    47.559303  -65.500206
  71.22993   -18.287527  -45.375854   26.021404   10.066855  -57.05999
  60.206966  -40.309616 ]",50
1,2600.1636,3f8c97be6d28902d211b103406386e987ecd49a8d7a9c6223be267c9fd81af23,"[ 49.09844     7.2701826 -32.81623     4.7636657  70.72598    44.916595
  29.43018    12.673266   16.67045   -56.30726    47.800648  -65.500206
  71.22993   -18.287527  -45.375854   26.021404    9.886376  -57.05999
  60.206966  -40.309616 ]",55
1,2600.1333,0d1a5f87c7284158132813a2636fb74d2fe435bc09b6a83418c6021bc0894d4f,"[ 49.09844     7.455093  -32.81623     4.7636657  70.72598    44.916595
  29.43018    12.673266   16.67045   -56.30726    47.800648  -65.500206
  71.22993   -18.172752  -45.375854   26.021404    9.886376  -57.05999
  60.206966  -40.309616 ]",60
1,2600.111,13f8d3b05ebbf50ad4f942f866e158229981313990b93036363204d6c7244626,"[ 49.09844    7.455093 -32.81623    4.948236  70.72598   44.916595
  29.43018   12.673266  16.67045  -56.30726   47.800648 -65.500206
  71.2258   -18.172752 -45.375854  26.021404   9.886376 -57.05999
  60.07091  -40.309616]",65
