 Time_Seconds Best_Fitness
10168 50845.0 75972
10172 50865.0 75972
10176 50885.0 75972
10180 50905.0 75972
10184 50925.0 75972
10188 50945.0 75972
10192 50965.0 75972
10196 50985.0 75972
10200 51005.0 75972
10204 51025.0 75972
10208 51045.0 75972
10212 51065.0 75972
10216 51085.0 75972
10220 51105.0 75972
10224 51125.0 75972
10228 51145.0 75972
10232 51165.0 75972
10236 51185.0 75972
10240 51205.0 75972
10244 51225.0 75972
10248 51245.0 75972
10252 51265.0 75972
10256 51285.0 75972
10260 51305.0 75972
10264 51325.0 75972
10268 51345.0 75972
10272 51365.0 75972
10276 51385.0 75972
10280 51405.0 75972
10284 51425.0 75972
10288 51445.0 75972
10292 51465.0 75972
10296 51485.0 75972
10300 51505.0 75972
10304 51525.0 75972
10308 51545.0 75972
10312 51565.0 75972
10316 51585.0 75972
10320 51605.0 75972
10324 51625.0 75972
10328 51645.0 75972
10332 51665.0 75972
10336 51685.0 75972
10340 51705.0 75972
10344 51725.0 75972
10348 51745.0 75972
10352 51765.0 75972
10356 51785.0 75972
10360 51805.0 75972
10364 51825.0 75972
10368 51845.0 75972
10372 51865.0 75972
10376 51885.0 75972
10380 51905.0 75972
10384 51925.0 75972
10388 51945.0 75972
10392 51965.0 75972
10396 51985.0 75972
10400 52005.0 75972
10404 52025.0 75972
10408 52045.0 75972
10412 52065.0 75972
10416 52085.0 75972
10420 52105.0 75972
10424 52125.0 75972
10428 52145.0 75972
10432 52165.0 75972
10436 52185.0 75972
10440 52205.0 75972
10444 52225.0 75972
10448 52245.0 75972
10452 52265.0 75972
10456 52285.0 75972
10460 52305.0 75972
10464 52325.0 75972
10468 52345.0 75972
10472 52365.0 75949
10476 52385.0 75949
10480 52405.0 75949
10484 52425.0 75949
10488 52445.0 75949
10492 52465.0 75949
10496 52485.0 75928
10500 52505.0 75928
10504 52525.0 75928
10508 52545.0 75928
10512 52565.0 75895
10516 52585.0 75895
10520 52605.0 75895
10524 52625.0 75895
10528 52645.0 75895
10532 52665.0 75895
10536 52685.0 75895
10540 52705.0 75851
10544 52725.0 75851
10548 52745.0 75851
10552 52765.0 75851
10556 52785.0 75851
10560 52805.0 75851
10564 52825.0 75851
10568 52845.0 75851
10572 52865.0 75841
10576 52885.0 75841
10580 52905.0 75797
10584 52925.0 75797
10588 52945.0 75797
10592 52965.0 75797
10596 52985.0 75797
10600 53005.0 75797
10604 53025.0 75797
10608 53045.0 75797
10612 53065.0 75797
10616 53085.0 75797
10620 53105.0 75797
10624 53125.0 75797
10628 53145.0 75797
10632 53165.0 75797
10636 53185.0 75797
10640 53205.0 75797
10644 53225.0 75797
10648 53245.0 75797
10652 53265.0 75797
10656 53285.0 75797
10660 53305.0 75797
10664 53325.0 75797
10668 53345.0 75797
10672 53365.0 75797
10676 53385.0 75772
10680 53405.0 75768
10684 53425.0 75768
10688 53445.0 75768
10692 53465.0 75768
10696 53485.0 75768
10700 53505.0 75768
10704 53525.0 75768
10708 53545.0 75768
10712 53565.0 75768
10716 53585.0 75768
10720 53605.0 75768
10724 53625.0 75768
10728 53645.0 75768
10732 53665.0 75768
10736 53685.0 75768
10740 53705.0 75768
10744 53725.0 75768
10748 53745.0 75768
10752 53765.0 75768
10756 53785.0 75768
10760 53805.0 75766
10764 53825.0 75766
10768 53845.0 75766
10772 53865.0 75766
10776 53885.0 75766
10780 53905.0 75766
10784 53925.0 75766
10788 53945.0 75766
10792 53965.0 75766
10796 53985.0 75766
10800 54005.0 75766
10804 54025.0 75766
10808 54045.0 75766
10812 54065.0 75766
10816 54085.0 75766
10820 54105.0 75766
10824 54125.0 75766
10828 54145.0 75766
10832 54165.0 75766
10836 54185.0 75766
10840 54205.0 75766
10844 54225.0 75766
10848 54245.0 75766
10852 54265.0 75766
10856 54285.0 75766
10860 54305.0 75766
10864 54325.0 75755
10868 54345.0 75755
10872 54365.0 75755
10876 54385.0 75755
10880 54405.0 75755
10884 54425.0 75755
10888 54445.0 75755
10892 54465.0 75755
10896 54485.0 75755
10900 54505.0 75755
10904 54525.0 75755
10908 54545.0 75755
10912 54565.0 75755
10916 54585.0 75755
10920 54605.0 75755
10924 54625.0 75755
10928 54645.0 75755
10932 54665.0 75755
10936 54685.0 75755
10940 54705.0 75755
10944 54725.0 75755
10948 54745.0 75755
10952 54765.0 75755
10956 54785.0 75755
10960 54805.0 75755
10964 54825.0 75755
10968 54845.0 75755
10972 54865.0 75755
10976 54885.0 75755
10980 54905.0 75755
10984 54925.0 75755
10988 54945.0 75755
10992 54965.0 75755
10996 54985.0 75755
11000 55005.0 75649
11004 55025.0 75649
11008 55045.0 75649
11012 55065.0 75649
11016 55085.0 75649
11020 55105.0 75649
11024 55125.0 75649
11028 55145.0 75649
11032 55165.0 75649
11036 55185.0 75649
11040 55205.0 75649
11044 55225.0 75649
11048 55245.0 75649
11052 55265.0 75649
11056 55285.0 75598
11060 55305.0 75598
11064 55325.0 75598
11068 55345.0 75598
11072 55365.0 75598
11076 55385.0 75598
11080 55405.0 75598
11084 55425.0 75598
11088 55445.0 75598
11092 55465.0 75598
11096 55485.0 75598
11100 55505.0 75598
11104 55525.0 75598
11108 55545.0 75598
11112 55565.0 75598
11116 55585.0 75598
11120 55605.0 75598
11124 55625.0 75598
11128 55645.0 75598
11132 55665.0 75598
11136 55685.0 75598
11140 55705.0 75598
11144 55725.0 75598
11148 55745.0 75598
11152 55765.0 75598
11156 55785.0 75598
11160 55805.0 75598
11164 55825.0 75598
11168 55845.0 75598
11172 55865.0 75598
11176 55885.0 75598
11180 55905.0 75598
11184 55925.0 75598
11188 55945.0 75598
11192 55965.0 75598
11196 55985.0 75598
11200 56005.0 75598
11204 56025.0 75598
11208 56045.0 75598
11212 56065.0 75598
11216 56085.0 75598
11220 56105.0 75598
11224 56125.0 75598
11228 56145.0 75598
11232 56165.0 75598
11236 56185.0 75598
11240 56205.0 75598
11244 56225.0 75598
11248 56245.0 75598
11252 56265.0 75598
11256 56285.0 75598
11260 56305.0 75598
11264 56325.0 75598
11268 56345.0 75598
11272 56365.0 75598
11276 56385.0 75598
11280 56405.0 75598
11284 56425.0 75598
11288 56445.0 75598
11292 56465.0 75598
11296 56485.0 75598
11300 56505.0 75598
11304 56525.0 75598
11308 56545.0 75598
11312 56565.0 75598
11316 56585.0 75598
11320 56605.0 75598
11324 56625.0 75598
11328 56645.0 75598
11332 56665.0 75598
11336 56685.0 75598
11340 56705.0 75598
11344 56725.0 75598
11348 56745.0 75598
11352 56765.0 75598
11356 56785.0 75598
11360 56805.0 75598
11364 56825.0 75598
11368 56845.0 75598
11372 56865.0 75598
11376 56885.0 75598
11380 56905.0 75598
11384 56925.0 75598
11388 56945.0 75598
11392 56965.0 75598
11396 56985.0 75598
11400 57005.0 75598
11404 57025.0 75598
11408 57045.0 75598
11412 57065.0 75598
11416 57085.0 75598
11420 57105.0 75598
11424 57125.0 75598
11428 57145.0 75598
11432 57165.0 75598
11436 57185.0 75598
11440 57205.0 75598
11444 57225.0 75598
11448 57245.0 75598
11452 57265.0 75598
11456 57285.0 75598
11460 57305.0 75598
11464 57325.0 75447
11468 57345.0 75447
11472 57365.0 75447
11476 57385.0 75447
11480 57405.0 75447
11484 57425.0 75447
11488 57445.0 75276
11492 57465.0 75276
11496 57485.0 75276
11500 57505.0 75276
11504 57525.0 75276
11508 57545.0 75276
11512 57565.0 75276
11516 57585.0 75276
11520 57605.0 75276
11524 57625.0 75276
11528 57645.0 75276
11532 57665.0 75276
11536 57685.0 75276
11540 57705.0 75276
11544 57725.0 75276
11548 57745.0 75276
11552 57765.0 75276
11556 57785.0 75276
11560 57805.0 75276
11564 57825.0 75276
11568 57845.0 75276
11572 57865.0 75276
11576 57885.0 75276
11580 57905.0 75276
11584 57925.0 75276
11588 57945.0 75276
11592 57965.0 75276
11596 57985.0 75276
11600 58005.0 75276
11604 58025.0 75276
11608 58045.0 75276
11612 58065.0 75276
11616 58085.0 75276
11620 58105.0 75276
11624 58125.0 75276
11628 58145.0 75276
11632 58165.0 75276
11636 58185.0 75276
11640 58205.0 75276
11644 58225.0 75268
11648 58245.0 75268
11652 58265.0 75268
11656 58285.0 75268
11660 58305.0 75268
11664 58325.0 75268
11668 58345.0 75268
11672 58365.0 75268
11676 58385.0 75268
11680 58405.0 75268
11684 58425.0 75240
11688 58445.0 75240
11692 58465.0 75240
11696 58485.0 75240
11700 58505.0 75240
11704 58525.0 75240
11708 58545.0 75240
11712 58565.0 75240
11716 58585.0 75240
11720 58605.0 75170
11724 58625.0 75170
11728 58645.0 75170
11732 58665.0 75170
11736 58685.0 75170
11740 58705.0 75170
11744 58725.0 75170
11748 58745.0 75170
11752 58765.0 75170
11756 58785.0 75161
11760 58805.0 75161
11764 58825.0 75161
11768 58845.0 75161
11772 58865.0 75161
11776 58885.0 75161
11780 58905.0 75161
11784 58925.0 75161
11788 58945.0 75161
11792 58965.0 75161
11796 58985.0 75147
11800 59005.0 75138
11804 59025.0 75138
11808 59045.0 75138
11812 59065.0 75138
11816 59085.0 75138
11820 59105.0 75138
11824 59125.0 75138
11828 59145.0 75138
11832 59165.0 75138
11836 59185.0 75138
11840 59205.0 75138
11844 59225.0 75138
11848 59245.0 75138
11852 59265.0 75138
11856 59285.0 75138
11860 59305.0 75138
11864 59325.0 75138
11868 59345.0 75138
11872 59365.0 75138
11876 59385.0 75138
11880 59405.0 75138
11884 59425.0 75035
11888 59445.0 75035
11892 59465.0 75035
11896 59485.0 74990
11900 59505.0 74990
11904 59525.0 74990
11908 59545.0 74990
11912 59565.0 74990
11916 59585.0 74990
11920 59605.0 74990
11924 59625.0 74990
11928 59645.0 74990
11932 59665.0 74990
11936 59685.0 74990
11940 59705.0 74965
11944 59725.0 74965
11948 59745.0 74965
11952 59765.0 74965
11956 59785.0 74965
11960 59805.0 74965
11964 59825.0 74965
11968 59845.0 74964
11972 59865.0 74964
11976 59885.0 74964
11980 59905.0 74964
11984 59925.0 74964
11988 59945.0 74964
11992 59965.0 74964
11996 59985.0 74964
