 Time_Seconds Best_Fitness
2770 43725.0 43529.0
2774 43745.0 43529.0
2778 43765.0 43529.0
2782 43785.0 43529.0
2786 43805.0 43529.0
2790 43825.0 43529.0
2794 43845.0 43529.0
2798 43865.0 43529.0
2802 43885.0 43529.0
2806 43905.0 43529.0
2810 43925.0 43529.0
2814 43945.0 43529.0
2818 43965.0 43529.0
2822 43985.0 43529.0
2826 44005.0 43529.0
2830 44025.0 43529.0
2834 44045.0 43529.0
2838 44065.0 43529.0
2842 44085.0 43529.0
2846 44105.0 43529.0
2850 44125.0 43529.0
2854 44145.0 43529.0
2858 44165.0 43529.0
2862 44185.0 43529.0
2866 44205.0 43529.0
2870 44225.0 43529.0
2874 44245.0 43529.0
2878 44265.0 43529.0
2882 44285.0 43529.0
2886 44305.0 43529.0
2890 44325.0 43529.0
2894 44345.0 43529.0
2898 44365.0 43529.0
2902 44385.0 43529.0
2906 44405.0 43529.0
2910 44425.0 43529.0
2914 44445.0 43529.0
2918 44465.0 43529.0
2922 44485.0 43529.0
2926 44505.0 43529.0
2930 44525.0 43529.0
2934 44545.0 43529.0
2938 44565.0 43529.0
2942 44585.0 43529.0
2946 44605.0 43529.0
2950 44625.0 43529.0
2954 44645.0 43529.0
2958 44665.0 43529.0
2962 44685.0 43529.0
2966 44705.0 43529.0
2970 44725.0 43529.0
2974 44745.0 43529.0
2978 44765.0 43529.0
2982 44785.0 43529.0
2986 44805.0 43529.0
2990 44825.0 43529.0
2994 44845.0 43529.0
2998 44865.0 43529.0
3002 44885.0 43529.0
3006 44905.0 43529.0
3010 44925.0 43529.0
3014 44945.0 43529.0
3018 44965.0 43529.0
3022 44985.0 43529.0
3026 45005.0 43529.0
3030 45025.0 43529.0
3034 45045.0 43529.0
3038 45065.0 43529.0
3042 45085.0 43529.0
3046 45105.0 43529.0
3050 45125.0 43529.0
3054 45145.0 43529.0
3058 45165.0 43529.0
3062 45185.0 43529.0
3066 45205.0 43529.0
3070 45225.0 43529.0
3074 45245.0 43529.0
3078 45265.0 43529.0
3082 45285.0 43529.0
3086 45305.0 43529.0
3090 45325.0 43529.0
3094 45345.0 43529.0
3098 45365.0 43529.0
3102 45385.0 43529.0
3106 45405.0 43529.0
3110 45425.0 43529.0
3114 45445.0 43529.0
3118 45465.0 43529.0
3122 45485.0 43529.0
3126 45505.0 43529.0
3130 45525.0 43529.0
3134 45545.0 43529.0
3138 45565.0 43529.0
3142 45585.0 43529.0
3146 45605.0 43529.0
3150 45625.0 43529.0
3154 45645.0 43529.0
3158 45665.0 43529.0
3162 45685.0 43529.0
3166 45705.0 43529.0
3170 45725.0 43529.0
3174 45745.0 43529.0
3178 45765.0 43529.0
3182 45785.0 43529.0
3186 45805.0 43529.0
3190 45825.0 43529.0
3194 45845.0 43529.0
3198 45865.0 43529.0
3202 45885.0 43529.0
3206 45905.0 43529.0
3210 45925.0 43529.0
3214 45945.0 43529.0
3218 45965.0 43529.0
3222 45985.0 43529.0
3226 46005.0 43529.0
3230 46025.0 43529.0
3234 46045.0 43529.0
3238 46065.0 43529.0
3242 46085.0 43529.0
3246 46105.0 43529.0
3250 46125.0 43529.0
3254 46145.0 43529.0
3258 46165.0 43529.0
3262 46185.0 43529.0
3266 46205.0 43529.0
3270 46225.0 43529.0
3274 46245.0 43529.0
3278 46265.0 43529.0
3282 46285.0 43529.0
3286 46305.0 43529.0
3290 46325.0 43529.0
3294 46345.0 43529.0
3298 46365.0 43529.0
3302 46385.0 43529.0
3306 46405.0 43529.0
3310 46425.0 43529.0
3314 46445.0 43529.0
3318 46465.0 43529.0
3322 46485.0 43529.0
3326 46505.0 43529.0
3330 46525.0 43529.0
3334 46545.0 43529.0
3338 46565.0 43529.0
3342 46585.0 43529.0
3346 46605.0 43529.0
3350 46625.0 43529.0
3354 46645.0 43529.0
3358 46665.0 43529.0
3362 46685.0 43529.0
3366 46705.0 43529.0
3370 46725.0 43529.0
3374 46745.0 43529.0
3378 46765.0 43529.0
3382 46785.0 43529.0
3386 46805.0 43529.0
3390 46825.0 43529.0
3394 46845.0 43529.0
3398 46865.0 43529.0
3402 46885.0 43529.0
3406 46905.0 43529.0
3410 46925.0 43529.0
3414 46945.0 43529.0
3418 46965.0 43529.0
3422 46985.0 43529.0
3426 47005.0 43529.0
3430 47025.0 43529.0
3434 47045.0 43529.0
3438 47065.0 43529.0
3442 47085.0 43529.0
3446 47105.0 43529.0
3450 47125.0 43529.0
3454 47145.0 43529.0
3458 47165.0 43529.0
3462 47185.0 43529.0
3466 47205.0 43529.0
3470 47225.0 43529.0
3474 47245.0 43529.0
3478 47265.0 43529.0
3482 47285.0 43529.0
3486 47305.0 43529.0
3490 47325.0 43529.0
3494 47345.0 43529.0
3498 47365.0 43529.0
3502 47385.0 43529.0
3506 47405.0 43529.0
3510 47425.0 43529.0
3514 47445.0 43529.0
3518 47465.0 43529.0
3522 47485.0 43529.0
3526 47505.0 43529.0
3530 47525.0 43529.0
3534 47545.0 43529.0
3538 47565.0 43529.0
3542 47585.0 43529.0
3546 47605.0 43529.0
3550 47625.0 43529.0
3554 47645.0 43529.0
3558 47665.0 43529.0
3562 47685.0 43529.0
3566 47705.0 43529.0
3570 47725.0 43529.0
3574 47745.0 43529.0
3578 47765.0 43529.0
3582 47785.0 43529.0
3586 47805.0 43529.0
3590 47825.0 43529.0
3594 47845.0 43529.0
3598 47865.0 43529.0
3602 47885.0 43529.0
3606 47905.0 43529.0
3610 47925.0 43529.0
3614 47945.0 43529.0
3618 47965.0 43529.0
3622 47985.0 43529.0
3626 48005.0 43529.0
3630 48025.0 43529.0
3634 48045.0 43529.0
3638 48065.0 43529.0
3642 48085.0 43529.0
3646 48105.0 43529.0
3650 48125.0 43529.0
3654 48145.0 43529.0
3658 48165.0 43529.0
3662 48185.0 43529.0
3666 48205.0 43529.0
3670 48225.0 43529.0
3674 48245.0 43529.0
3678 48265.0 43529.0
3682 48285.0 43529.0
3686 48305.0 43529.0
3690 48325.0 43529.0
3694 48345.0 43529.0
3698 48365.0 43529.0
3702 48385.0 43529.0
3706 48405.0 43529.0
3710 48425.0 43529.0
3714 48445.0 43529.0
3718 48465.0 43529.0
3722 48485.0 43529.0
3726 48505.0 43529.0
3730 48525.0 43529.0
3734 48545.0 43529.0
3738 48565.0 43529.0
3742 48585.0 43529.0
3746 48605.0 43529.0
3750 48625.0 43529.0
3754 48645.0 43529.0
3758 48665.0 43529.0
3762 48685.0 43529.0
3766 48705.0 43529.0
3770 48725.0 43529.0
3774 48745.0 43529.0
3778 48765.0 43529.0
3782 48785.0 43529.0
3786 48805.0 43529.0
3790 48825.0 43529.0
3794 48845.0 43529.0
3798 48865.0 43529.0
3802 48885.0 43529.0
3806 48905.0 43529.0
3810 48925.0 43529.0
3814 48945.0 43529.0
3818 48965.0 43529.0
3822 48985.0 43529.0
3826 49005.0 43529.0
3830 49025.0 43529.0
3834 49045.0 43529.0
3838 49065.0 43529.0
3842 49085.0 43529.0
3846 49105.0 43529.0
3850 49125.0 43529.0
3854 49145.0 43529.0
3858 49165.0 43529.0
3862 49185.0 43529.0
3866 49205.0 43529.0
3870 49225.0 43529.0
3874 49245.0 43529.0
3878 49265.0 43529.0
3882 49285.0 43529.0
3886 49305.0 43529.0
3890 49325.0 43529.0
3894 49345.0 43529.0
3898 49365.0 43529.0
3902 49385.0 43529.0
3906 49405.0 43529.0
3910 49425.0 43529.0
3914 49445.0 43529.0
3918 49465.0 43529.0
3922 49485.0 43529.0
3926 49505.0 43529.0
3930 49525.0 43529.0
3934 49545.0 43529.0
3938 49565.0 43529.0
3942 49585.0 43529.0
3946 49605.0 43529.0
3950 49625.0 43529.0
3954 49645.0 43529.0
3958 49665.0 43529.0
3962 49685.0 43529.0
3966 49705.0 43529.0
3970 49725.0 43529.0
3974 49745.0 43529.0
3978 49765.0 43529.0
3982 49785.0 43529.0
3986 49805.0 43529.0
3990 49825.0 43529.0
3994 49845.0 43529.0
3998 49865.0 43529.0
4002 49885.0 43529.0
4006 49905.0 43529.0
4010 49925.0 43529.0
4014 49945.0 43529.0
4018 49965.0 43529.0
4022 49985.0 43529.0
4026 50005.0 43529.0
4030 50025.0 43529.0
4034 50045.0 43529.0
4038 50065.0 43529.0
4042 50085.0 43529.0
4046 50105.0 43529.0
4050 50125.0 43529.0
4054 50145.0 43529.0
4058 50165.0 43529.0
4062 50185.0 43529.0
4066 50205.0 43529.0
4070 50225.0 43529.0
4074 50245.0 43529.0
4078 50265.0 43529.0
4082 50285.0 43529.0
4086 50305.0 43529.0
4090 50325.0 43529.0
4094 50345.0 43529.0
4098 50365.0 43529.0
4102 50385.0 43529.0
4106 50405.0 43529.0
4110 50425.0 43529.0
4114 50445.0 43529.0
4118 50465.0 43529.0
4122 50485.0 43529.0
4126 50505.0 43529.0
4130 50525.0 43529.0
4134 50545.0 43529.0
4138 50565.0 43529.0
4142 50585.0 43529.0
4146 50605.0 43529.0
4150 50625.0 43529.0
4154 50645.0 43529.0
4158 50665.0 43529.0
4162 50685.0 43529.0
4166 50705.0 43529.0
4170 50725.0 43529.0
4174 50745.0 43529.0
4178 50765.0 43529.0
4182 50785.0 43529.0
4186 50805.0 43529.0
4190 50825.0 43529.0
4194 50845.0 43529.0
4198 50865.0 43529.0
4202 50885.0 43529.0
4206 50905.0 43529.0
4210 50925.0 43529.0
4214 50945.0 43529.0
4218 50965.0 43529.0
4222 50985.0 43529.0
4226 51005.0 43529.0
4230 51025.0 43529.0
4234 51045.0 43529.0
4238 51065.0 43529.0
4242 51085.0 43529.0
4246 51105.0 43529.0
4250 51125.0 43529.0
4254 51145.0 43529.0
4258 51165.0 43529.0
4262 51185.0 43529.0
4266 51205.0 43529.0
4270 51225.0 43529.0
4274 51245.0 43529.0
4278 51265.0 43529.0
4282 51285.0 43529.0
4286 51305.0 43529.0
4290 51325.0 43529.0
4294 51345.0 43529.0
4298 51365.0 43529.0
4302 51385.0 43529.0
4306 51405.0 43529.0
4310 51425.0 43529.0
4314 51445.0 43529.0
4318 51465.0 43529.0
4322 51485.0 43529.0
4326 51505.0 43529.0
4330 51525.0 43529.0
4334 51545.0 43529.0
4338 51565.0 43529.0
4342 51585.0 43529.0
4346 51605.0 43529.0
4350 51625.0 43529.0
4354 51645.0 43529.0
4358 51665.0 43529.0
4362 51685.0 43529.0
4366 51705.0 43529.0
4370 51725.0 43529.0
4374 51745.0 43529.0
4378 51765.0 43529.0
4382 51785.0 43529.0
4386 51805.0 43529.0
4390 51825.0 43529.0
4394 51845.0 43529.0
4398 51865.0 43529.0
4402 51885.0 43529.0
4406 51905.0 43529.0
4410 51925.0 43529.0
4414 51945.0 43529.0
4418 51965.0 43529.0
4422 51985.0 43529.0
4426 52005.0 43529.0
4430 52025.0 43529.0
4434 52045.0 43529.0
4438 52065.0 43529.0
4442 52085.0 43529.0
4446 52105.0 43529.0
4450 52125.0 43529.0
4454 52145.0 43529.0
4458 52165.0 43529.0
4462 52185.0 43529.0
4466 52205.0 43529.0
4470 52225.0 43529.0
4474 52245.0 43529.0
4478 52265.0 43529.0
4482 52285.0 43529.0
4486 52305.0 43529.0
4490 52325.0 43529.0
4494 52345.0 43529.0
4498 52365.0 43529.0
4502 52385.0 43529.0
4506 52405.0 43529.0
4510 52425.0 43529.0
4514 52445.0 43529.0
4518 52465.0 43529.0
4522 52485.0 43529.0
4526 52505.0 43529.0
4530 52525.0 43529.0
4534 52545.0 43529.0
4538 52565.0 43529.0
4542 52585.0 43529.0
4546 52605.0 43529.0
4550 52625.0 43529.0
4554 52645.0 43529.0
4558 52665.0 43529.0
4562 52685.0 43529.0
4566 52705.0 43529.0
4570 52725.0 43529.0
4574 52745.0 43529.0
4578 52765.0 43529.0
4582 52785.0 43529.0
4586 52805.0 43529.0
4590 52825.0 43529.0
4594 52845.0 43529.0
4598 52865.0 43529.0
4602 52885.0 43529.0
4606 52905.0 43529.0
4610 52925.0 43529.0
4614 52945.0 43529.0
4618 52965.0 43529.0
4622 52985.0 43529.0
4626 53005.0 43529.0
4630 53025.0 43529.0
4634 53045.0 43529.0
4638 53065.0 43529.0
4642 53085.0 43529.0
4646 53105.0 43529.0
4650 53125.0 43529.0
4654 53145.0 43529.0
4658 53165.0 43529.0
4662 53185.0 43529.0
4666 53205.0 43529.0
4670 53225.0 43529.0
4674 53245.0 43529.0
4678 53265.0 43529.0
4682 53285.0 43529.0
4686 53305.0 43529.0
4690 53325.0 43529.0
4694 53345.0 43529.0
4698 53365.0 43529.0
4702 53385.0 43529.0
4706 53405.0 43529.0
4710 53425.0 43529.0
4714 53445.0 43529.0
4718 53465.0 43529.0
4722 53485.0 43529.0
4726 53505.0 43529.0
4730 53525.0 43529.0
4734 53545.0 43529.0
4738 53565.0 43529.0
4742 53585.0 43529.0
4746 53605.0 43529.0
4750 53625.0 43529.0
4754 53645.0 43529.0
4758 53665.0 43529.0
4762 53685.0 43529.0
4766 53705.0 43529.0
4770 53725.0 43529.0
4774 53745.0 43529.0
4778 53765.0 43529.0
4782 53785.0 43529.0
4786 53805.0 43529.0
4790 53825.0 43529.0
4794 53845.0 43529.0
4798 53865.0 43529.0
4802 53885.0 43529.0
4806 53905.0 43529.0
4810 53925.0 43529.0
4814 53945.0 43529.0
4818 53965.0 43529.0
4822 53985.0 43529.0
4826 54005.0 43529.0
4830 54025.0 43529.0
4834 54045.0 43529.0
4838 54065.0 43529.0
4842 54085.0 43529.0
4846 54105.0 43529.0
4850 54125.0 43529.0
4854 54145.0 43529.0
4858 54165.0 43529.0
4862 54185.0 43529.0
4866 54205.0 43529.0
4870 54225.0 43529.0
4874 54245.0 43529.0
4878 54265.0 43529.0
4882 54285.0 43529.0
4886 54305.0 43529.0
4890 54325.0 43529.0
4894 54345.0 43529.0
4898 54365.0 43529.0
4902 54385.0 43529.0
4906 54405.0 43529.0
4910 54425.0 43529.0
4914 54445.0 43529.0
4918 54465.0 43529.0
4922 54485.0 43529.0
4926 54505.0 43529.0
4930 54525.0 43529.0
4934 54545.0 43529.0
4938 54565.0 43529.0
4942 54585.0 43529.0
4946 54605.0 43529.0
4950 54625.0 43529.0
4954 54645.0 43529.0
4958 54665.0 43529.0
4962 54685.0 43529.0
4966 54705.0 43529.0
4970 54725.0 43529.0
4974 54745.0 43529.0
4978 54765.0 43529.0
4982 54785.0 43529.0
4986 54805.0 43529.0
4990 54825.0 43529.0
4994 54845.0 43529.0
4998 54865.0 43529.0
5002 54885.0 43529.0
5006 54905.0 43529.0
5010 54925.0 43529.0
5014 54945.0 43529.0
5018 54965.0 43529.0
5022 54985.0 43529.0
5026 55005.0 43529.0
5030 55025.0 43529.0
5034 55045.0 43529.0
5038 55065.0 43529.0
5042 55085.0 43529.0
5046 55105.0 43529.0
5050 55125.0 43529.0
5054 55145.0 43529.0
5058 55165.0 43529.0
5062 55185.0 43529.0
5066 55205.0 43529.0
5070 55225.0 43529.0
5074 55245.0 43529.0
5078 55265.0 43529.0
5082 55285.0 43529.0
5086 55305.0 43529.0
5090 55325.0 43529.0
5094 55345.0 43529.0
5098 55365.0 43529.0
5102 55385.0 43529.0
5106 55405.0 43529.0
5110 55425.0 43529.0
5114 55445.0 43529.0
5118 55465.0 43529.0
5122 55485.0 43529.0
5126 55505.0 43529.0
5130 55525.0 43529.0
5134 55545.0 43529.0
5138 55565.0 43529.0
5142 55585.0 43529.0
5146 55605.0 43529.0
5150 55625.0 43529.0
5154 55645.0 43529.0
5158 55665.0 43529.0
5162 55685.0 43529.0
5166 55705.0 43529.0
5170 55725.0 43529.0
5174 55745.0 43529.0
5178 55765.0 43529.0
5182 55785.0 43529.0
5186 55805.0 43529.0
5190 55825.0 43529.0
5194 55845.0 43529.0
5198 55865.0 43529.0
5202 55885.0 43529.0
5206 55905.0 43529.0
5210 55925.0 43529.0
5214 55945.0 43529.0
5218 55965.0 43529.0
5222 55985.0 43529.0
5226 56005.0 43529.0
5230 56025.0 43529.0
5234 56045.0 43529.0
5238 56065.0 43529.0
5242 56085.0 43529.0
5246 56105.0 43529.0
5250 56125.0 43529.0
5254 56145.0 43529.0
5258 56165.0 43529.0
5262 56185.0 43529.0
5266 56205.0 43529.0
5270 56225.0 43529.0
5274 56245.0 43529.0
5278 56265.0 43529.0
5282 56285.0 43529.0
5286 56305.0 43529.0
5290 56325.0 43529.0
5294 56345.0 43529.0
5298 56365.0 43529.0
5302 56385.0 43529.0
5306 56405.0 43529.0
5310 56425.0 43529.0
5314 56445.0 43529.0
5318 56465.0 43529.0
5322 56485.0 43529.0
5326 56505.0 43529.0
5330 56525.0 43529.0
5334 56545.0 43529.0
5338 56565.0 43529.0
5342 56585.0 43529.0
5346 56605.0 43529.0
5350 56625.0 43529.0
5354 56645.0 43529.0
5358 56665.0 43529.0
5362 56685.0 43529.0
5366 56705.0 43529.0
5370 56725.0 43529.0
5374 56745.0 43529.0
5378 56765.0 43529.0
5382 56785.0 43529.0
5386 56805.0 43529.0
5390 56825.0 43529.0
5394 56845.0 43529.0
5398 56865.0 43529.0
5402 56885.0 43529.0
5406 56905.0 43529.0
5410 56925.0 43529.0
5414 56945.0 43529.0
5418 56965.0 43529.0
5422 56985.0 43529.0
5426 57005.0 43529.0
5430 57025.0 43529.0
5434 57045.0 43529.0
5438 57065.0 43529.0
5442 57085.0 43529.0
5446 57105.0 43529.0
5450 57125.0 43529.0
5454 57145.0 43529.0
5458 57165.0 43529.0
5462 57185.0 43529.0
5466 57205.0 43529.0
5470 57225.0 43529.0
5474 57245.0 43529.0
5478 57265.0 43529.0
5482 57285.0 43529.0
5486 57305.0 43529.0
5490 57325.0 43529.0
5494 57345.0 43529.0
5498 57365.0 43529.0
5502 57385.0 43529.0
5506 57405.0 43529.0
5510 57425.0 43529.0
5514 57445.0 43529.0
5518 57465.0 43529.0
5522 57485.0 43529.0
5526 57505.0 43529.0
5530 57525.0 43529.0
5534 57545.0 43529.0
5538 57565.0 43529.0
5542 57585.0 43529.0
5546 57605.0 43529.0
5550 57625.0 43529.0
5554 57645.0 43529.0
5558 57665.0 43529.0
5562 57685.0 43529.0
5566 57705.0 43529.0
5570 57725.0 43529.0
5574 57745.0 43529.0
5578 57765.0 43529.0
5582 57785.0 43529.0
5586 57805.0 43529.0
5590 57825.0 43529.0
5594 57845.0 43529.0
5598 57865.0 43529.0
5602 57885.0 43529.0
5606 57905.0 43529.0
5610 57925.0 43529.0
5614 57945.0 43529.0
5618 57965.0 43529.0
5622 57985.0 43529.0
5626 58005.0 43529.0
5630 58025.0 43529.0
5634 58045.0 43529.0
5638 58065.0 43529.0
5642 58085.0 43529.0
5646 58105.0 43529.0
5650 58125.0 43529.0
5654 58145.0 43529.0
5658 58165.0 43529.0
5662 58185.0 43529.0
5666 58205.0 43529.0
5670 58225.0 43529.0
5674 58245.0 43529.0
5678 58265.0 43529.0
5682 58285.0 43529.0
5686 58305.0 43529.0
5690 58325.0 43529.0
5694 58345.0 43529.0
5698 58365.0 43529.0
5702 58385.0 43529.0
5706 58405.0 43529.0
5710 58425.0 43529.0
5714 58445.0 43529.0
5718 58465.0 43529.0
5722 58485.0 43529.0
5726 58505.0 43529.0
5730 58525.0 43529.0
5734 58545.0 43529.0
5738 58565.0 43529.0
5742 58585.0 43529.0
5746 58605.0 43529.0
5750 58625.0 43529.0
5754 58645.0 43529.0
5758 58665.0 43529.0
5762 58685.0 43529.0
5766 58705.0 43529.0
5770 58725.0 43529.0
5774 58745.0 43529.0
5778 58765.0 43529.0
5782 58785.0 43529.0
5786 58805.0 43529.0
5790 58825.0 43529.0
5794 58845.0 43529.0
5798 58865.0 43529.0
5802 58885.0 43529.0
5806 58905.0 43529.0
5810 58925.0 43529.0
5814 58945.0 43529.0
5818 58965.0 43529.0
5822 58985.0 43529.0
5826 59005.0 43529.0
5830 59025.0 43529.0
5834 59045.0 43529.0
5838 59065.0 43529.0
5842 59085.0 43529.0
5846 59105.0 43529.0
5850 59125.0 43529.0
5854 59145.0 43529.0
5858 59165.0 43529.0
5862 59185.0 43529.0
5866 59205.0 43529.0
5870 59225.0 43529.0
5874 59245.0 43529.0
5878 59265.0 43529.0
5882 59285.0 43529.0
5886 59305.0 43529.0
5890 59325.0 43529.0
5894 59345.0 43529.0
5898 59365.0 43529.0
5902 59385.0 43529.0
5906 59405.0 43529.0
5910 59425.0 43529.0
5914 59445.0 43529.0
5918 59465.0 43529.0
5922 59485.0 43529.0
5926 59505.0 43529.0
5930 59525.0 43529.0
5934 59545.0 43529.0
5938 59565.0 43529.0
5942 59585.0 43529.0
5946 59605.0 43529.0
5950 59625.0 43529.0
5954 59645.0 43529.0
5958 59665.0 43529.0
5962 59685.0 43529.0
5966 59705.0 43529.0
5970 59725.0 43529.0
5974 59745.0 43529.0
5978 59765.0 43529.0
5982 59785.0 43529.0
5986 59805.0 43529.0
5990 59825.0 43529.0
5994 59845.0 43529.0
5998 59865.0 43529.0
6002 59885.0 43529.0
6006 59905.0 43529.0
6010 59925.0 43529.0
6014 59945.0 43529.0
6018 59965.0 43529.0
6022 59985.0 43529.0
